id;estado;fc;fm;fecha;codigo;cliente;tipo_envio;numini;numfin;totenvio;entregado;uc_id;um_id;fpago
166;1;1/02/2021 00:00;29/08/2022;1/02/2021 00:00;XCO-707;DE TODO PARA EL CABELLO;GUIA MADRE;596001;596100;100;1;;;POR COBRAR
167;1;1/02/2021 00:00;29/08/2022;1/02/2021 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;596501;598500;2000;1;;;CREDITO
168;1;5/02/2021 00:00;29/08/2022;5/02/2021 00:00;XCO-720; LA PERLA;GUIA MADRE;599351;599400;50;1;;;POR COBRAR
169;1;5/02/2021 00:00;29/08/2022;5/02/2021 00:00;XCO-2;ALMACEN EMMA;GUIA MADRE;599401;599500;100;1;;;POR COBRAR
170;1;5/02/2021 00:00;29/08/2022;5/02/2021 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;599501;599650;150;1;;;CREDITO
171;1;5/02/2021 00:00;29/08/2022;5/02/2021 00:00;XCO-427;DISTRIBUIDORA INDUSTRIAL AG;GUIA MADRE;599651;599850;200;1;;;CONTRA ENTREGA
172;1;9/02/2021 00:00;29/08/2022;9/02/2021 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;602551;603000;450;1;;;POR COBRAR
173;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;603301;603400;100;1;;;POR COBRAR
174;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;XCO-488;EVERPRINT GUATEMALA;GUIA MADRE;603401;603450;50;1;;;POR COBRAR
175;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;GUA-6864;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;603451;603550;100;1;;;CREDITO
176;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;XCO-6865;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;603551;603600;50;0;;;COMPARTIDA
177;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;XCO-710;CARLOS GIRON // CROCS GIRON;GUIA MADRE;604001;604050;50;1;;;POR COBRAR
178;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;XCO-313;QUIMIPROVA S.A.;GUIA MADRE;604051;604100;50;1;;;POR COBRAR
179;1;10/02/2021 00:00;29/08/2022;10/02/2021 00:00;CON-314;QUIMIPROVA S.A.;GUIA MADRE;604101;604150;50;1;;;CONTADO
180;1;12/02/2021 00:00;29/08/2022;12/02/2021 00:00;XCO-49;TELAS LAFAYETTE DE GUATEMALA S,A.;GUIA MADRE;604651;604700;50;1;;;POR COBRAR
181;1;12/02/2021 00:00;29/08/2022;12/02/2021 00:00;GUA-50;TELAS LAFAYETTE DE GUATEMALA S,A.;GUIA MADRE;604701;604750;50;1;;;CREDITO
182;1;11/02/2021 00:00;29/08/2022;11/02/2021 00:00;XCO-740; KATHERINE ONLINE STORE;GUIA MADRE;604751;604800;50;1;;;CONTRA ENTREGA
183;1;12/02/2021 00:00;29/08/2022;12/02/2021 00:00;XCO-45;SDCB (CHAMPION BOX);GUIA MADRE;604801;604850;50;1;;;POR COBRAR
184;1;12/02/2021 00:00;29/08/2022;12/02/2021 00:00;XCO-714;WORLD OF THE FASHION /// LOVE DELUXE;GUIA MADRE;604851;605050;200;0;;;CONTRA ENTREGA
185;1;12/02/2021 00:00;29/08/2022;12/02/2021 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;605051;605100;50;1;;;POR COBRAR
186;1;13/02/2021 00:00;29/08/2022;13/02/2021 00:00;XCO-32;INVERSIONES ASIATICAS GUATEMALA S,A.;GUIA MADRE;605451;605500;50;1;;;POR COBRAR
187;1;13/02/2021 00:00;29/08/2022;13/02/2021 00:00;XCO-496; NAT & CO MAYOREO;GUIA MADRE;605501;605700;200;1;;;POR COBRAR
188;1;13/02/2021 00:00;29/08/2022;13/02/2021 00:00;XCO-29;HIVISA;GUIA MADRE;605701;605800;100;1;;;POR COBRAR
189;1;13/02/2021 00:00;29/08/2022;13/02/2021 00:00;XCO-794;REPUSTOS EL PIBE;GUIA MADRE;605801;605850;50;1;;;CONTRA ENTREGA
190;1;13/02/2021 00:00;29/08/2022;13/02/2021 00:00;XCO-440;NEKTECH;GUIA MADRE;605851;605900;50;1;;;POR COBRAR
191;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;PRE-795;DISTRIBUIDORA DAKO;GUIA MADRE;606001;606100;100;1;;;PREPAGO
192;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-796;DISTRIBUIDORA DAKO;GUIA MADRE;606101;606150;50;1;;;POR COBRAR
193;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-316;DISTRIBUIDORA DAKO;GUIA MADRE;606151;606250;100;1;;;POR COBRAR
194;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-182;HENRRY`S DISTRIBUTION;GUIA MADRE;606351;606400;50;1;;;POR COBRAR
195;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;606401;606450;50;1;;;POR COBRAR
196;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-187;COFI?O STAHL;GUIA MADRE;606451;606500;50;1;;;POR COBRAR
197;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;XCO-797;JL INTERNACIONAL, S.A.;GUIA MADRE;606501;606550;50;1;;;POR COBRAR
198;1;15/02/2021 00:00;29/08/2022;15/02/2021 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;608551;610550;2000;1;;;CREDITO
199;1;16/02/2021 00:00;29/08/2022;16/02/2021 00:00;XCO-695; WACHALAL //FUENTES DEL ESTILO S,A.;GUIA MADRE;610751;610800;50;1;;;POR COBRAR
200;1;16/02/2021 00:00;29/08/2022;16/02/2021 00:00;XCO-93;MO AUTO (CARROS);GUIA MADRE;610801;610850;50;1;;;POR COBRAR
201;1;18/02/2021 00:00;29/08/2022;18/02/2021 00:00;XCO-787;MULTIREPUESTOS ALVAREZ, S.A.;GUIA MADRE;611312;611350;39;1;;;POR COBRAR
202;1;18/02/2021 00:00;29/08/2022;18/02/2021 00:00;PRE-186;MULTIPRODUCTOS VETERINARIOS S,A.;GUIA MADRE;611351;611450;100;1;;;PREPAGO
203;1;19/02/2021 00:00;29/08/2022;19/02/2021 00:00;XCO-304; MULTISISTEMAS TV;GUIA MADRE;611451;611500;50;0;;;POR COBRAR
204;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;XCO-313;QUIMIPROVA S.A.;GUIA MADRE;611601;611650;50;1;;;POR COBRAR
205;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;CON-78;INDUSTRIAS DEL COLOR S,A.;GUIA MADRE;611651;611700;50;1;;;CONTADO
206;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;611701;611800;100;1;;;POR COBRAR
207;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;XCO-811;MULTISERVICIOS IDEART;GUIA MADRE;611801;611850;50;1;;;POR COBRAR
208;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;CON-810;PUROS S.V.;GUIA MADRE;611851;611900;50;0;;;CONTADO
209;1;22/02/2021 00:00;29/08/2022;22/02/2021 00:00;GUA-790;SERVICAT, S.A.;GUIA MADRE;611901;611950;50;0;;;CREDITO
210;1;23/02/2021 00:00;29/08/2022;23/02/2021 00:00;PRE-813;DISTRIBUIDORA HERNANDEZ;GUIA MADRE;612852;612901;50;0;;;PREPAGO
211;1;23/02/2021 00:00;29/08/2022;23/02/2021 00:00;PRE-812;EL PORTAL DE LAS PRENDAS AMERICANAS, S.A.;GUIA MADRE;612902;612926;25;0;;;PREPAGO
212;1;23/02/2021 00:00;29/08/2022;23/02/2021 00:00;PRE-815;EL PORTAL DE LAS PRENDAS AMERICANAS, S.A.;GUIA MADRE;612927;612966;40;1;;;PREPAGO
213;1;23/02/2021 00:00;29/08/2022;23/02/2021 00:00;CON-814;ZANTMARO EDICIONES S,A;GUIA MADRE;612967;613000;34;1;;;CONTADO
214;1;23/02/2021 00:00;29/08/2022;23/02/2021 00:00;XCO-617;ZANTMARO EDICIONES S,A;GUIA MADRE;613001;613050;50;1;;;POR COBRAR
215;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;XCO-822;RECONSTRUCTORA DE MOTORES MG, S.A.;GUIA MADRE;613551;613600;50;0;;;CONTRA ENTREGA
216;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;XCO-32;INVERSIONES ASIATICAS GUATEMALA S,A.;GUIA MADRE;613601;613700;100;1;;;COMPARTIDA
217;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;XCO-723;EMMA MARCOLFA ROMERO;GUIA MADRE;613701;613900;200;0;;;CONTRA ENTREGA
218;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;XCO-822;RECONSTRUCTORA DE MOTORES MG, S.A.;GUIA MADRE;613901;613950;50;0;;;CONTRA ENTREGA
219;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;GUA-269;MOTOREPUESTOS GP;GUIA MADRE;613951;614000;50;1;;;CREDITO
220;1;25/02/2021 00:00;29/08/2022;25/02/2021 00:00;XCO-98;FLECHAS ALVAREZ ,S.A;GUIA MADRE;614001;614050;50;1;;;POR COBRAR
221;1;26/02/2021 00:00;29/08/2022;26/02/2021 00:00;PRE-823;REINA'S STORE;GUIA MADRE;614258;614282;25;0;;;PREPAGO
222;1;16/09/2021 00:00;29/08/2022;16/09/2021 00:00;BAR;AGENCIA BARBERENA;GUIA MADRE;752305;752600;296;1;;;GUIAS EN BLANCO
223;1;24/09/2021 00:00;29/08/2022;24/09/2021 00:00;XCO-920;KENAS STORE;GUIA MADRE;755601;755650;50;1;;;POR COBRAR
224;1;26/10/2021 00:00;29/08/2022;26/10/2021 00:00;XCO-381;PLAYERAS QUETZAL;GUIA MADRE;783511;783550;40;1;;;POR COBRAR
225;1;11/11/2021 00:00;29/08/2022;11/11/2021 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;797501;797550;50;1;;;POR COBRAR
226;1;17/11/2021 00:00;29/08/2022;17/11/2021 00:00;XCO-562;BIOMERCANTIL  S,A.;GUIA MADRE;799451;799500;50;1;;;POR COBRAR
227;1;18/11/2021 00:00;29/08/2022;18/11/2021 00:00;XCO-765;CELASA, INGENIERIA Y EQUIPOS, S.A.;GUIA MADRE;800151;800200;50;1;;;POR COBRAR
228;1;18/11/2021 00:00;29/08/2022;18/11/2021 00:00;GUA-766;CELASA, INGENIERIA Y EQUIPOS, S.A.;GUIA MADRE;800201;800300;100;1;;;CREDITO
229;1;22/12/2021 00:00;29/08/2022;22/12/2021 00:00;XCO-941;BR AUTOS;GUIA MADRE;803051;803100;50;1;;;POR COBRAR
230;1;23/11/2021 00:00;29/08/2022;23/11/2021 00:00;CON-1;GENEMEDIC;GUIA MADRE;803851;803900;50;1;;;CONTADO
231;1;23/11/2021 00:00;29/08/2022;23/11/2021 00:00;XCO-1025;LABORATORIO Y DROGUERIA GENEMEDIC;GUIA MADRE;803901;803950;50;1;;;POR COBRAR
232;1;23/11/2021 00:00;29/08/2022;23/11/2021 00:00;GUA-893;COMERCIALIZADORA BIOAGRO;GUIA MADRE;803951;804100;150;1;;;CREDITO
233;1;25/11/2021 00:00;29/08/2022;25/11/2021 00:00;GUA-6864;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;804551;804650;100;1;;;CREDITO
234;1;25/11/2021 00:00;29/08/2022;25/11/2021 00:00;CON-698;FARMACEUTICA MAR, S.A.;GUIA MADRE;804791;804850;60;1;;;CONTADO
235;1;25/11/2021 00:00;29/08/2022;25/11/2021 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;804851;804950;100;1;;;POR COBRAR
236;1;27/11/2021 00:00;29/08/2022;27/11/2021 00:00;GUA-282;EDICIONES INTERAMERICANAS S,A.;GUIA MADRE;806031;806100;70;1;;;CREDITO
237;1;27/11/2021 00:00;29/08/2022;27/11/2021 00:00;GUA-41;PRODUCCIONES METTA INTERNACIONAL S,A.;GUIA MADRE;806101;806200;100;1;;;CREDITO
238;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;XCO-829;CORPORACION DE AUTO PARTES S.A.;GUIA MADRE;806967;807000;34;1;;;POR COBRAR
239;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;XCO-933;BY OPOTRUNO;GUIA MADRE;807001;807050;50;1;;;POR COBRAR
240;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;XCO-384;LIBRERIA SAN PABLO;GUIA MADRE;807051;807100;50;1;;;POR COBRAR
241;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;XCO-969;PRODUCTOS Y SERVICIOS ESTRATEGICOS BLU MARINNE, S.A.;GUIA MADRE;807101;807150;50;1;;;POR COBRAR
242;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;807151;807450;300;1;;;GUIA EN BLANCO
243;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;GUA-15;MEDIC DE GUATEMALA /// DROGUERIA LOS DOS S,A.;GUIA MADRE;807895;808000;106;1;;;CREDITO
244;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;GUA-153;RODAMIENTOS DE CENTROAMERICA S,A.;GUIA MADRE;808001;808100;100;1;;;CREDITO
245;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;XCO-17;NOE ANTONIO MARTINEZ SAMAYOA;GUIA MADRE;808101;808250;150;1;;;POR COBRAR
246;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;XCO-980;FARMACIA LA SOLUCION;GUIA MADRE;808251;808300;50;1;;;POR COBRAR
247;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;CON-1002;FARMACIA LA SOLUCION;GUIA MADRE;808301;808350;50;1;;;CONTADO
248;1;1/12/2021 00:00;29/08/2022;1/12/2021 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;808467;808550;84;1;;;POR COBRAR
249;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA MADRE;810851;811150;300;1;;;GUIAS EN BLANCO
250;1;1/12/2021 00:00;29/08/2022;1/12/2021 00:00;XCO-117;COMERCIALIZAROA OM;GUIA MADRE;811151;811300;150;1;;;POR COBRAR
251;1;1/12/2021 00:00;29/08/2022;1/12/2021 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;811301;811400;100;1;;;GUIAS EN BLANCO
252;1;2/12/2021 00:00;29/08/2022;2/12/2021 00:00;V03-1011;GAREA DE CREACION;GUIA MADRE;811401;811450;50;1;;;CREDITO
